created_at,id,created_at,author,location,retweet_count,tweet,in_reply
2017-10-07 21:29:43,916777585153101829,2017-10-07 21:29:43,fiafredrika,,0,Förvarstagna ensamkommande unga - deportation 10 oktober - #vistårinteut https://t.co/hQXcj38gIV via @mynewsdesk_se,
2017-10-07 21:29:36,916777552190033920,2017-10-07 21:29:36,johoo2345,Jämtland,14,RT @EllieBru1: Behåll era solidariska väljare @socialdemokrat och strunta i de osolidariska! #låtdeungastanna #vistårinteut,
2017-10-07 21:29:26,916777512319049729,2017-10-07 21:29:26,johoo2345,Jämtland,22,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-07 21:28:50,916777362330734593,2017-10-07 21:28:50,mrs_maple,Sweden,59,"RT @thord: Deportationen från förvaret i Kållered gör mig illamående. Trodde inte att det var möjligt att Sverige skulle &gt;&gt;

https://t.co/f…",
2017-10-07 21:27:51,916777112673177603,2017-10-07 21:27:51,busbra1,"Mörsil, Jämtland",10,"RT @Ragnhild63: Sveriges asyllag är sämre än ungerns. Sverige rasar. #låtdeungastanna och ändra eländet @johanssonmorgan
@SwedishPM https:/…",
2017-10-07 21:26:43,916776830740451329,2017-10-07 21:26:43,busbra1,"Mörsil, Jämtland",15,"RT @EliAhl: Jag hoppas att Sveriges politiker lyssnar nu, drar i nödbromsen o tar en rejäl funderare #låtdeungastanna https://t.co/NzVzrW9U…",
2017-10-07 21:24:21,916776234851463169,2017-10-07 21:24:21,busbra1,"Mörsil, Jämtland",1,RT @Ragnhild63: @litenlort @KatalineOstman @socialdemokrat Så här ska man inte behandla unga flyktingar. #låtdeungastanna,
2017-10-07 21:20:57,916775377581891586,2017-10-07 21:20:57,maggavicki,"Solna, Sverige",6,RT @GullanderBjorn: @magnus_vinqvist - Vi befinner oss i en mycket mörk och sorglig period i Sveriges utveckling som blir svår att förklara…,
2017-10-07 21:20:29,916775259315097602,2017-10-07 21:20:29,maggavicki,"Solna, Sverige",14,RT @berge_stina: @vistarinteut De flyr igen. Vi skapar en helvetesloop. Matar talib traffickin människsmugglare. Ansvarsfull flyktingpoliti…,
2017-10-07 21:20:15,916775200175378432,2017-10-07 21:20:15,busbra1,"Mörsil, Jämtland",15,"RT @berge_stina: Det som kostar är att de inte respekteras. Det kostar liv, kraft, heder och ära.Det är absurt att vi ska slita så här 2017…",
2017-10-07 21:19:57,916775126745669632,2017-10-07 21:19:57,berge_stina,Hoceanien,9,"@vistarinteut @Ragnhild63 @barbro_9 @Migrationsverk @HeleneFritzon @ViktorBanke Vi kan räknas i stora skaror, vi so… https://t.co/VsIcZ9isrQ",916725152850825222
2017-10-07 21:19:42,916775064938385410,2017-10-07 21:19:42,KKvisler,"Örbyhus, Sweden",10,"RT @Ragnhild63: Sveriges asyllag är sämre än ungerns. Sverige rasar. #låtdeungastanna och ändra eländet @johanssonmorgan
@SwedishPM https:/…",
2017-10-07 21:19:12,916774938291458054,2017-10-07 21:19:12,KKvisler,"Örbyhus, Sweden",6,RT @kirsti_thetant: Tack @ViktorBanke för ord du har men jag saknar i all vanmakt. #låtdeungastanna @KinnaVSIU @sr_ekot @Malena_Ernman @Jon…,
2017-10-07 21:18:08,916774670657040386,2017-10-07 21:18:08,KKvisler,"Örbyhus, Sweden",7,"RT @barbro_9: Läs! Och ta ansvar! @FritzonHelene @r_daniel_j @strandhall @shekarabi @margotwallstrom @SwedishPM 
#StopDeportations NU! 
#Lå…",
2017-10-07 21:17:39,916774545905856512,2017-10-07 21:17:39,Hamnviken,"Kramfors, Sweden",3,"RT @EvaHillen: @Lassevacklen Två saker jag aldrig skulle klara: 
1. Jobba på Mig.verket (pga avslag) 
2. Bli god man för ensamkommande (se…",
2017-10-07 21:16:12,916774183400558592,2017-10-07 21:16:12,busbra1,"Mörsil, Jämtland",7,"RT @BriHed11: @socialdemokrat LYSSNA på oss! Vi är professionella, har erfarenhet, vi är med, VI VET. Det är TORTYR o en rättsröta #låtdeun…",
2017-10-07 21:15:29,916774003058073601,2017-10-07 21:15:29,busbra1,"Mörsil, Jämtland",12,RT @anaras73: Detta gäller även Sverige. Hur ställer sig @Migrationsverk till detta? @socialdemokrat? #låtdeungastanna https://t.co/Rv3FWLE…,
2017-10-07 21:14:58,916773872992686080,2017-10-07 21:14:58,busbra1,"Mörsil, Jämtland",1,RT @MajBrittJonsso1: @Lassevacklen De är många i samma situation. @Migrationsverk anv löpandeband för att kunna ge avslag till så många som…,
2017-10-07 21:14:53,916773852524564481,2017-10-07 21:14:53,busbra1,"Mörsil, Jämtland",3,"RT @EvaHillen: @Lassevacklen Två saker jag aldrig skulle klara: 
1. Jobba på Mig.verket (pga avslag) 
2. Bli god man för ensamkommande (se…",
2017-10-07 21:14:41,916773799600840705,2017-10-07 21:14:41,busbra1,"Mörsil, Jämtland",0,"@Lassevacklen Säkert även lärare, klasskompisar, lagkamrater, godeman och kompisars familjer mfl... vad gör Sv?! #låtdeungastanna!",916226325714821120
2017-10-07 21:13:17,916773446956322816,2017-10-07 21:13:17,busbra1,"Mörsil, Jämtland",14,"RT @TuulaDibba: Nu går jag sönder https://t.co/7G9pmtNuLb @SwedishPM @socialdemokrat Det här är vad som händer i Sverige, runt om i landet.…",
2017-10-07 21:06:41,916771786607472642,2017-10-07 21:06:41,EnStina,,5,RT @MajBrittJonsso1: @ViktorBanke Nej! Många vill inte men @Migrationsverk @Swpol @SwedishPM tycker tydligen det är OK att utvisa ungdomar…,
2017-10-07 21:06:14,916771672954408961,2017-10-07 21:06:14,busbra1,"Mörsil, Jämtland",1,RT @Ragnhild63: Att sverige gör så här är fullkomligt vansinne @Stefan_Lofven #låtdeungastanna https://t.co/psCK90IKN3,
2017-10-07 21:06:13,916771668332371969,2017-10-07 21:06:13,EnStina,,5,"RT @MarieRosn1: @ViktorBanke Nej, nej och åter nej!! Detta strider mot allt förnuft. #låtdeungastanna",
2017-10-07 21:03:47,916771058191134721,2017-10-07 21:03:47,JeanetteRodbro,"Ale, Sverige",24,RT @Ragnhild63: Fakta till @Migrationsverk @HeleneFritzon dags att ändra politik innan flera unga dör. #låtdeungastanna https://t.co/h9w3YI…,
2017-10-07 21:02:55,916770840179564544,2017-10-07 21:02:55,JeanetteRodbro,"Ale, Sverige",5,"RT @MadeleineMaddis: MR gäller inte för @socialdemokrat och struntar i alla rapporter om rättsövergrepp
#låtdeungastanna #vistårinteut http…",
2017-10-07 20:58:04,916769616973717509,2017-10-07 20:58:04,Ragnhild63,,15,"RT @vistarinteut: Åldersuppskrivna Jawad  sitter i förvaret, ska deporteras 10/10 till ett land @AmnestySverige menar är osäkert https://t.…",
2017-10-07 20:56:22,916769189985247232,2017-10-07 20:56:22,Ragnhild63,,24,RT @KinnaVSIU: Nytt tvångsdeporterings plan till Kabul 10/10 flera ensamkommande barn och unga  Vet ej hur många ännu J en av dem https://t…,
2017-10-07 20:55:38,916769005742055424,2017-10-07 20:55:38,EnStina,,10,"RT @barbro_9: Fattar ni ej: ensamma unga saknar nätverk i Afghanistan? Eller skiter ni bara i det? @SwedishPM 
#Låtdeungastanna 
https://t.…",
2017-10-07 20:53:45,916768530929995781,2017-10-07 20:53:45,Ragnhild63,,1,Att sverige gör så här är fullkomligt vansinne @Stefan_Lofven #låtdeungastanna https://t.co/psCK90IKN3,
2017-10-07 20:53:24,916768443499778048,2017-10-07 20:53:24,rastadg,,8,"RT @fiafredrika: Känn på den, i Sverige får en 16-åring fira sin födelsedag inlåst på förvar. På tisdag ska han utvisas till Afghanistan. #…",
2017-10-07 20:51:53,916768060681441282,2017-10-07 20:51:53,Ragnhild63,,20,"RT @Fasterkajsa: Sverige deporterar på tisdag, samtidigt kmr Amnestys rapport om att vi bryter mot intern rätt. #vistårinteut https://t.co/…",
2017-10-07 20:48:20,916767169119170561,2017-10-07 20:48:20,ShabbakiBarbro,Göteborg ,25,RT @Ragnhild63: Jag är emot deportationen till Kabul tisdag den 10/10! #låtdeungastanna @SwedishPM https://t.co/Efd95B9wFN,
2017-10-07 20:45:48,916766530632904704,2017-10-07 20:45:48,ShabbakiBarbro,Göteborg ,20,"RT @Fasterkajsa: Sverige deporterar på tisdag, samtidigt kmr Amnestys rapport om att vi bryter mot intern rätt. #vistårinteut https://t.co/…",
2017-10-07 20:42:57,916765813302054914,2017-10-07 20:42:57,Hamnviken,"Kramfors, Sweden",5,RT @VickyEhrencrona: Att man idag gick förbi platsen där en ensamkommande kille från Afghanistan tog sitt liv. #vistårinteut #låtdeungastan…,
2017-10-07 20:38:21,916764655015677952,2017-10-07 20:38:21,JeanetteRodbro,"Ale, Sverige",4,RT @fiafredrika: @piakjellsson Resan till ambassaden innebär så mycket ångest och rädsla. Smileyn känns som ett hån. #låtdeungastanna,
2017-10-07 20:37:36,916764469207891969,2017-10-07 20:37:36,MatildaRyden3,,14,"RT @barbro_9: Rättsosäkerhet i Sverige! Livsfara i Afghanistan! Är @socialdemokrat stolta? Ta ansvar &amp; ta beslut
#StopDeportations NU
#Låtd…",
2017-10-07 20:37:28,916764435045380096,2017-10-07 20:37:28,MatildaRyden3,,28,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-07 20:37:18,916764391932153863,2017-10-07 20:37:18,CarolinaKriste3,,5,"RT @MadeleineMaddis: MR gäller inte för @socialdemokrat och struntar i alla rapporter om rättsövergrepp
#låtdeungastanna #vistårinteut http…",
2017-10-07 20:37:02,916764326509338625,2017-10-07 20:37:02,JeanetteRodbro,"Ale, Sverige",15,"RT @EliAhl: Jag hoppas att Sveriges politiker lyssnar nu, drar i nödbromsen o tar en rejäl funderare #låtdeungastanna https://t.co/NzVzrW9U…",
2017-10-07 20:36:16,916764130975117312,2017-10-07 20:36:16,VickyEhrencrona,Svanskog,5,Att man idag gick förbi platsen där en ensamkommande kille från Afghanistan tog sitt liv. #vistårinteut #låtdeungastanna,
2017-10-07 20:36:16,916764130811445248,2017-10-07 20:36:16,Hamnviken,"Kramfors, Sweden",16,RT @berge_stina: @KinnaVSIU Galenskap! 16-åringar o konvertiter utvisas efter rättsosäkra beslut o domar. Det här är en skam.#låtdeungastan…,
2017-10-07 20:36:10,916764106123808769,2017-10-07 20:36:10,Hamnviken,"Kramfors, Sweden",6,RT @anaras73: @KristinaEriks10 @socialdemokrat @miljopartiet Hur försvarar man detta? En lag som skulle fånga upp dem kostade endast en mas…,
2017-10-07 20:36:08,916764098653802496,2017-10-07 20:36:08,CarolinaKriste3,,6,RT @anaras73: @KristinaEriks10 @socialdemokrat @miljopartiet Hur försvarar man detta? En lag som skulle fånga upp dem kostade endast en mas…,
2017-10-07 20:35:20,916763899193647104,2017-10-07 20:35:20,CarolinaKriste3,,28,RT @KristinaEriks10: Kom till förvaret i Kållered på tisdag! Vi måste stoppa den här galenskapen. #låtdeungastanna https://t.co/o9Mgh8t6pm,
2017-10-07 20:34:30,916763688991895552,2017-10-07 20:34:30,JeanetteRodbro,"Ale, Sverige",25,RT @Ragnhild63: Jag är emot deportationen till Kabul tisdag den 10/10! #låtdeungastanna @SwedishPM https://t.co/Efd95B9wFN,
2017-10-07 20:28:48,916762254888095746,2017-10-07 20:28:48,emmasandwall,,39,"RT @fiafredrika: Har Sverige köpt sig rätten till att utvisa människor till krig och terror? @socialdemokrat 
#laatdeungastanna 
 https://t…",
2017-10-07 20:27:15,916761863794421761,2017-10-07 20:27:15,StenlundInger,,16,RT @berge_stina: @KinnaVSIU Galenskap! 16-åringar o konvertiter utvisas efter rättsosäkra beslut o domar. Det här är en skam.#låtdeungastan…,
2017-10-07 20:25:25,916761401229824001,2017-10-07 20:25:25,StenlundInger,,14,RT @berge_stina: @vistarinteut De flyr igen. Vi skapar en helvetesloop. Matar talib traffickin människsmugglare. Ansvarsfull flyktingpoliti…,
2017-10-07 20:24:38,916761204588273664,2017-10-07 20:24:38,StenlundInger,,8,"RT @lensah57: https://t.co/LXsd8r0bj7
DET ÄR NOG NU @Migrationsverk @socialdemokrat @SwedishPM  m flera! #låtdeungastanna!",
2017-10-07 20:22:55,916760771236950023,2017-10-07 20:22:55,JeanetteRodbro,"Ale, Sverige",59,"RT @thord: Deportationen från förvaret i Kållered gör mig illamående. Trodde inte att det var möjligt att Sverige skulle &gt;&gt;

https://t.co/f…",
2017-10-07 20:22:23,916760637669289986,2017-10-07 20:22:23,barbro_9,Sweden,14,"RT @barbro_9: Rättsosäkerhet i Sverige! Livsfara i Afghanistan! Är @socialdemokrat stolta? Ta ansvar &amp; ta beslut
#StopDeportations NU
#Låtd…",
2017-10-07 20:21:14,916760350271385600,2017-10-07 20:21:14,JeanetteRodbro,"Ale, Sverige",6,RT @anaras73: @KristinaEriks10 @socialdemokrat @miljopartiet Hur försvarar man detta? En lag som skulle fånga upp dem kostade endast en mas…,
2017-10-07 20:20:51,916760253601124352,2017-10-07 20:20:51,JeanetteRodbro,"Ale, Sverige",11,RT @Ragnhild63: Nu är ni ute på djupt vatten #vanligasvenskar säger #låtdeungastanna. Ingen ska deporteras till kabul 10/10 @SwedishPM http…,
2017-10-07 20:20:20,916760122008981505,2017-10-07 20:20:20,kirsti_thetant,"Växjö, Sverige",28,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-07 20:19:24,916759888226914304,2017-10-07 20:19:24,Hamnviken,"Kramfors, Sweden",28,RT @KristinaEriks10: Kom till förvaret i Kållered på tisdag! Vi måste stoppa den här galenskapen. #låtdeungastanna https://t.co/o9Mgh8t6pm,
2017-10-07 20:18:58,916759777304334336,2017-10-07 20:18:58,JeanetteRodbro,"Ale, Sverige",14,"RT @MadeleineMaddis: Läs @Tina_Molndal Hur kan ni @socialdemokrat behandla dem så här?
#låtdeungastanna #vistårinteut https://t.co/9oDxppp1…",
2017-10-07 20:18:20,916759620114436096,2017-10-07 20:18:20,Hamnviken,"Kramfors, Sweden",12,RT @anaras73: Detta gäller även Sverige. Hur ställer sig @Migrationsverk till detta? @socialdemokrat? #låtdeungastanna https://t.co/Rv3FWLE…,
2017-10-07 20:18:05,916759558185472000,2017-10-07 20:18:05,MadeleineMaddis,,28,RT @KristinaEriks10: Kom till förvaret i Kållered på tisdag! Vi måste stoppa den här galenskapen. #låtdeungastanna https://t.co/o9Mgh8t6pm,
2017-10-07 20:16:33,916759168689889281,2017-10-07 20:16:33,Elisiv,,28,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-07 20:16:02,916759040335777792,2017-10-07 20:16:02,JeanetteRodbro,"Ale, Sverige",28,RT @KristinaEriks10: Kom till förvaret i Kållered på tisdag! Vi måste stoppa den här galenskapen. #låtdeungastanna https://t.co/o9Mgh8t6pm,
2017-10-07 20:15:36,916758933120970752,2017-10-07 20:15:36,Hamnviken,"Kramfors, Sweden",8,"RT @lensah57: https://t.co/LXsd8r0bj7
DET ÄR NOG NU @Migrationsverk @socialdemokrat @SwedishPM  m flera! #låtdeungastanna!",
2017-10-07 20:12:33,916758162329522176,2017-10-07 20:12:33,barbro_9,Sweden,14,"RT @MadeleineMaddis: Läs @Tina_Molndal Hur kan ni @socialdemokrat behandla dem så här?
#låtdeungastanna #vistårinteut https://t.co/9oDxppp1…",
2017-10-07 20:12:19,916758105505062913,2017-10-07 20:12:19,barbro_9,Sweden,39,"RT @fiafredrika: Har Sverige köpt sig rätten till att utvisa människor till krig och terror? @socialdemokrat 
#laatdeungastanna 
 https://t…",
2017-10-07 20:12:07,916758054779179014,2017-10-07 20:12:07,pratmakare,,14,"RT @MadeleineMaddis: Läs @Tina_Molndal Hur kan ni @socialdemokrat behandla dem så här?
#låtdeungastanna #vistårinteut https://t.co/9oDxppp1…",
2017-10-07 20:11:16,916757839082860544,2017-10-07 20:11:16,MadeleineMaddis,,0,"@HeleneFritzon @FritzonHelene ären ignorant minister som vägrar kommunisera skriftligt och muntlig
#låtdeungastanna 
https://t.co/5dWh4uYFH0",
2017-10-07 20:10:41,916757694639468546,2017-10-07 20:10:41,barbro_9,Sweden,3,RT @Ragnhild63: En sådan kontrast mellan @socialdemokrat och #vanligasvenskar som säger @låtdeungastanna. Folkvalda? https://t.co/JC1L48UIcI,
2017-10-07 20:10:28,916757638725230592,2017-10-07 20:10:28,LindaLWahlin,,10,RT @MarieRosn1: @UlfBjereld Ja nu måste detta äntligen få ett slut. MV och/eller regeringen kan inte längre fortsätta som om verkligheten i…,
2017-10-07 20:09:50,916757481019371520,2017-10-07 20:09:50,lautreamont13,"Nacka, Sverige",14,"RT @MadeleineMaddis: Läs @Tina_Molndal Hur kan ni @socialdemokrat behandla dem så här?
#låtdeungastanna #vistårinteut https://t.co/9oDxppp1…",
2017-10-07 20:08:53,916757242082484232,2017-10-07 20:08:53,MatildaRyden3,,39,"RT @fiafredrika: Har Sverige köpt sig rätten till att utvisa människor till krig och terror? @socialdemokrat 
#laatdeungastanna 
 https://t…",
2017-10-07 20:03:31,916755888807010305,2017-10-07 20:03:31,Tina_Molndal,"Gothenburg, Sweden",14,"RT @MadeleineMaddis: Läs @Tina_Molndal Hur kan ni @socialdemokrat behandla dem så här?
#låtdeungastanna #vistårinteut https://t.co/9oDxppp1…",
2017-10-07 20:03:19,916755840799051777,2017-10-07 20:03:19,Ragnhild63,,14,"RT @MadeleineMaddis: Läs @Tina_Molndal Hur kan ni @socialdemokrat behandla dem så här?
#låtdeungastanna #vistårinteut https://t.co/9oDxppp1…",
2017-10-07 20:03:11,916755807240425473,2017-10-07 20:03:11,rastadg,,17,"RT @fiafredrika: För några veckor sedan firade familjen Yasins 16-årsdag med mat, kakor och godis. På Migrationsverkets förvar i Märsta. #l…",
2017-10-07 20:02:03,916755520123555840,2017-10-07 20:02:03,Hamnviken,"Kramfors, Sweden",1,"RT @MadeleineMaddis: Regeringen har blod på sina händer, skickar ungdomar i döden!
#låtdeungastanna #vistårinteut 
https://t.co/9oDxppp1Ce",
2017-10-07 20:01:17,916755327785295872,2017-10-07 20:01:17,MadeleineMaddis,,14,"RT @MadeleineMaddis: Läs @Tina_Molndal Hur kan ni @socialdemokrat behandla dem så här?
#låtdeungastanna #vistårinteut https://t.co/9oDxppp1…",
2017-10-07 20:00:56,916755240283762695,2017-10-07 20:00:56,MadeleineMaddis,,13,RT @Ragnhild63: Fattar ni allvaret ?#vanligasvenskar säger #låtdeungastanna https://t.co/9JOs1y38V0,
2017-10-07 20:00:47,916755200882495488,2017-10-07 20:00:47,MadeleineMaddis,,14,"RT @barbro_9: Rättsosäkerhet i Sverige! Livsfara i Afghanistan! Är @socialdemokrat stolta? Ta ansvar &amp; ta beslut
#StopDeportations NU
#Låtd…",
2017-10-07 20:00:37,916755161728602113,2017-10-07 20:00:37,JohanssoBritt,,2,RT @Ragnhild63: Förklara du @Stefan_Lofven det är ditt jobb och #låtdeungastanna https://t.co/47quKetPPj,
2017-10-07 20:00:22,916755099648692224,2017-10-07 20:00:22,MadeleineMaddis,,11,RT @Ragnhild63: Nu är ni ute på djupt vatten #vanligasvenskar säger #låtdeungastanna. Ingen ska deporteras till kabul 10/10 @SwedishPM http…,
2017-10-07 20:00:06,916755029511540737,2017-10-07 20:00:06,MadeleineMaddis,,15,"RT @EliAhl: Jag hoppas att Sveriges politiker lyssnar nu, drar i nödbromsen o tar en rejäl funderare #låtdeungastanna https://t.co/NzVzrW9U…",
2017-10-07 19:59:12,916754803736367107,2017-10-07 19:59:12,CarolinaKriste3,,17,"RT @fiafredrika: För några veckor sedan firade familjen Yasins 16-årsdag med mat, kakor och godis. På Migrationsverkets förvar i Märsta. #l…",
2017-10-07 19:59:00,916754753115312128,2017-10-07 19:59:00,CarolinaKriste3,,11,RT @Ragnhild63: Nu är ni ute på djupt vatten #vanligasvenskar säger #låtdeungastanna. Ingen ska deporteras till kabul 10/10 @SwedishPM http…,
2017-10-07 19:58:30,916754626690592774,2017-10-07 19:58:30,MadeleineMaddis,,14,"Läs @Tina_Molndal Hur kan ni @socialdemokrat behandla dem så här?
#låtdeungastanna #vistårinteut https://t.co/9oDxppp1Ce",
2017-10-07 19:57:32,916754384838590464,2017-10-07 19:57:32,JohanssoBritt,,14,"RT @barbro_9: Rättsosäkerhet i Sverige! Livsfara i Afghanistan! Är @socialdemokrat stolta? Ta ansvar &amp; ta beslut
#StopDeportations NU
#Låtd…",
2017-10-07 19:56:52,916754218685485056,2017-10-07 19:56:52,Hamnviken,"Kramfors, Sweden",11,RT @Ragnhild63: Nu är ni ute på djupt vatten #vanligasvenskar säger #låtdeungastanna. Ingen ska deporteras till kabul 10/10 @SwedishPM http…,
2017-10-07 19:56:31,916754127656505346,2017-10-07 19:56:31,Hamnviken,"Kramfors, Sweden",15,"RT @EliAhl: Jag hoppas att Sveriges politiker lyssnar nu, drar i nödbromsen o tar en rejäl funderare #låtdeungastanna https://t.co/NzVzrW9U…",
2017-10-07 19:56:08,916754031388786688,2017-10-07 19:56:08,MadeleineMaddis,,7,"Hur kan @SwedishPM tillåta mord på unga som sökt trygghet i Sv? @socialdemokrat 
#låtdeungastanna #vistårinteut https://t.co/9oDxppp1Ce",
2017-10-07 19:56:05,916754022022950914,2017-10-07 19:56:05,Hamnviken,"Kramfors, Sweden",14,"RT @barbro_9: Rättsosäkerhet i Sverige! Livsfara i Afghanistan! Är @socialdemokrat stolta? Ta ansvar &amp; ta beslut
#StopDeportations NU
#Låtd…",
2017-10-07 19:56:00,916754001001099264,2017-10-07 19:56:00,JohanssoBritt,,11,RT @Ragnhild63: Nu är ni ute på djupt vatten #vanligasvenskar säger #låtdeungastanna. Ingen ska deporteras till kabul 10/10 @SwedishPM http…,
2017-10-07 19:55:44,916753932654870528,2017-10-07 19:55:44,JohanssoBritt,,13,RT @Ragnhild63: Fattar ni allvaret ?#vanligasvenskar säger #låtdeungastanna https://t.co/9JOs1y38V0,
2017-10-07 19:55:21,916753837293232129,2017-10-07 19:55:21,Hamnviken,"Kramfors, Sweden",14,RT @EllieBru1: Behåll era solidariska väljare @socialdemokrat och strunta i de osolidariska! #låtdeungastanna #vistårinteut,
2017-10-07 19:55:03,916753758616420352,2017-10-07 19:55:03,Ragnhild63,,0,Samma här. Idioti o illvilja på löpande band #låtdeungastanna https://t.co/kJnkxJKpl4,
2017-10-07 19:54:36,916753648088240128,2017-10-07 19:54:36,Hamnviken,"Kramfors, Sweden",1,"RT @MadeleineMaddis: @migrationsverk ska fylla sin kvot med utvisningar därför denna rättsröta Ärdetok @socialdemokrat 
#låtdeungastanna 
h…",
2017-10-07 19:54:35,916753642274918400,2017-10-07 19:54:35,MadeleineMaddis,,1,"Regeringen har blod på sina händer, skickar ungdomar i döden!
#låtdeungastanna #vistårinteut 
https://t.co/9oDxppp1Ce",
2017-10-07 19:54:25,916753599375597570,2017-10-07 19:54:25,JohanssoBritt,,3,RT @Ragnhild63: En sådan kontrast mellan @socialdemokrat och #vanligasvenskar som säger @låtdeungastanna. Folkvalda? https://t.co/JC1L48UIcI,
2017-10-07 19:54:16,916753561492623362,2017-10-07 19:54:16,Ragnhild63,,2,Förklara du @Stefan_Lofven det är ditt jobb och #låtdeungastanna https://t.co/47quKetPPj,
2017-10-07 19:53:53,916753467481493504,2017-10-07 19:53:53,JohanssoBritt,,1,RT @Ragnhild63: Vidriga år 2017 kommer att gå till historien men #vanligasvenskar sa @låtdeungastanna https://t.co/psCK90IKN3,
2017-10-07 19:53:52,916753460267311104,2017-10-07 19:53:52,BriHed11,,10,"RT @vistarinteut: @Ragnhild63 @barbro_9 @Migrationsverk @HeleneFritzon @ViktorBanke reglerad invandring. De är redan här, integrerade, har…",
2017-10-07 19:53:10,916753287285755911,2017-10-07 19:53:10,Ragnhild63,,1,Vidriga år 2017 kommer att gå till historien men #vanligasvenskar sa @låtdeungastanna https://t.co/psCK90IKN3,
2017-10-07 19:52:19,916753070436077568,2017-10-07 19:52:19,BriHed11,,13,RT @Hamnviken: Det är mkt som är bakvänt med Sveriges asylpolitik numera. #låtdeungastanna https://t.co/CtW2dTNzZr,
2017-10-07 19:51:50,916752950386622471,2017-10-07 19:51:50,BriHed11,,35,RT @anaras73: Nu måste detta stoppas innan tisdag då flera unga skall deporteras! #låtdeungastanna https://t.co/chIiVERqLg,
2017-10-07 19:51:45,916752929788518400,2017-10-07 19:51:45,Ragnhild63,,3,En sådan kontrast mellan @socialdemokrat och #vanligasvenskar som säger @låtdeungastanna. Folkvalda? https://t.co/JC1L48UIcI,
2017-10-07 19:50:46,916752681485692928,2017-10-07 19:50:46,Hamnviken,"Kramfors, Sweden",28,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-07 19:50:39,916752651974569984,2017-10-07 19:50:39,JohanssoBritt,,2,RT @Ragnhild63: @SalomonssonEmma Nej inte alls. Sverige har blivit invandrarfientligt @låtdeungastanna,
2017-10-07 19:50:09,916752525352685568,2017-10-07 19:50:09,Ragnhild63,,0,@SwedishPM svarar nog inte på ngn inbjudan. Han tiger. Men #vanligasvenskar säger #låtdeungastanna https://t.co/JllgF4RZuW,
2017-10-07 19:49:32,916752370842984449,2017-10-07 19:49:32,MadeleineMaddis,,25,RT @Ragnhild63: Jag är emot deportationen till Kabul tisdag den 10/10! #låtdeungastanna @SwedishPM https://t.co/Efd95B9wFN,
2017-10-07 19:48:33,916752125434228736,2017-10-07 19:48:33,MadeleineMaddis,,15,RT @BriHed11: Sveriges folk samlar till #världensbarn  och @socialdemokrat utvisar barn o unga till Afghanistan. @amnesty o FN kritik. #låt…,
2017-10-07 19:48:29,916752105876180992,2017-10-07 19:48:29,Ragnhild63,,13,Fattar ni allvaret ?#vanligasvenskar säger #låtdeungastanna https://t.co/9JOs1y38V0,
2017-10-07 19:48:09,916752024447934464,2017-10-07 19:48:09,Hamnviken,"Kramfors, Sweden",5,"RT @MadeleineMaddis: MR gäller inte för @socialdemokrat och struntar i alla rapporter om rättsövergrepp
#låtdeungastanna #vistårinteut http…",
2017-10-07 19:47:24,916751832780853248,2017-10-07 19:47:24,Ragnhild63,,11,Nu är ni ute på djupt vatten #vanligasvenskar säger #låtdeungastanna. Ingen ska deporteras till kabul 10/10… https://t.co/S4lAvBVqM5,
2017-10-07 19:45:56,916751466039300102,2017-10-07 19:45:56,JohanssoBritt,,1,RT @Ragnhild63: @stoppautvisning @socialdemokrat  återinför anständigheten för dessa våra mest utsatta #låtdeungastanna,
2017-10-07 19:45:53,916751453968093184,2017-10-07 19:45:53,MadeleineMaddis,,5,"MR gäller inte för @socialdemokrat och struntar i alla rapporter om rättsövergrepp
#låtdeungastanna #vistårinteut https://t.co/GHAAmtdAjn",
2017-10-07 19:45:45,916751420896022529,2017-10-07 19:45:45,JohanssoBritt,,1,RT @Ragnhild63: @KristinaEriks10 @stoppautvisning Alla barn är allas barn. Vår framtid #låtdeungastanna,
2017-10-07 19:44:00,916750981236449280,2017-10-07 19:44:00,JohanssoBritt,,5,"RT @MarieRosn1: @ViktorBanke Nej, nej och åter nej!! Detta strider mot allt förnuft. #låtdeungastanna",
2017-10-07 19:43:05,916750746774917121,2017-10-07 19:43:05,MadeleineMaddis,,17,"RT @fiafredrika: För några veckor sedan firade familjen Yasins 16-årsdag med mat, kakor och godis. På Migrationsverkets förvar i Märsta. #l…",
2017-10-07 19:42:54,916750700712988673,2017-10-07 19:42:54,JohanssoBritt,,1,RT @Ragnhild63: Helt vidrigt detta #låtdeungastanna https://t.co/nLMRDNVJ4x,
