2021-10-09 19.45.55;917113849731518464;2017-10-08 19:45:55;sister756;Sweden ;1;RT @cjlinde: Bra Gustav Fridolin! Jimmie Åkesson och SD har givetvis inte sopat framför den egna dörren i denna fråga. Minst sagt. #svpol #…
2021-10-09 18.28.40;917094408436281344;2017-10-08 18:28:40;Davisx3m;Sweden;1;RT @cjlinde: En riktigt smocka från Jonas till Ulf. På det lyckades han peta in taxiresandet med. #svpol #agenda #pldebatt
2021-10-09 19.53.44;917115818093285376;2017-10-08 19:53:44;ra82510245;;4;RT @cjlinde: Jimmie Åkesson har det riktigt svettigt. Han har noll argument att komma med. Pinsamt! #svpol #agenda #pldebatt
2021-10-09 19.51.09;917115167632224258;2017-10-08 19:51:09;UlfLundgren3;Sundsvall, Sverige;4;RT @cjlinde: Jimmie Åkesson har det riktigt svettigt. Han har noll argument att komma med. Pinsamt! #svpol #agenda #pldebatt
2021-10-09 19.49.22;917114719156277249;2017-10-08 19:49:22;MrWaternooze;Stockholm, Sverige;4;RT @cjlinde: Jimmie Åkesson har det riktigt svettigt. Han har noll argument att komma med. Pinsamt! #svpol #agenda #pldebatt
2021-10-09 18.54.40;917100950841708550;2017-10-08 18:54:40;carolinevseth;Lidingö, Sverige;1;RT @clarisbananis: Fridolin ser ut som om han ångrar att hans parti inte driver Centerpolitik #pldebatt
2021-10-10 6.37.42;917277878089388037;2017-10-09 06:37:42;axelbandet;Södertälje, Sverige;1;RT @clarisbananis: När en hör Miljöpartiets miljöpolitik: #pldebatt https://t.co/2Uz2tTirRs
2021-10-09 18.51.38;917100187688079360;2017-10-08 18:51:38;Ljungis94;Skövde;5;"RT @clarisbananis: SD:s miljöpolitik; HJÄLP MILJÖN PÅ PLATS #pldebatt"
2021-10-09 18.47.39;917099184259502081;2017-10-08 18:47:39;Vicccy;Stockholm, Sweden;5;"RT @clarisbananis: SD:s miljöpolitik; HJÄLP MILJÖN PÅ PLATS #pldebatt"
2021-10-09 18.46.36;917098922904088576;2017-10-08 18:46:36;OliverBjrklund;;5;"RT @clarisbananis: SD:s miljöpolitik; HJÄLP MILJÖN PÅ PLATS #pldebatt"
2021-10-09 18.46.28;917098889467039745;2017-10-08 18:46:28;HenrikEdin;;5;"RT @clarisbananis: SD:s miljöpolitik; HJÄLP MILJÖN PÅ PLATS #pldebatt"
2021-10-09 18.45.45;917098708847742976;2017-10-08 18:45:45;sagabowallius;;5;"RT @clarisbananis: SD:s miljöpolitik; HJÄLP MILJÖN PÅ PLATS #pldebatt"
2021-10-09 20.02.24;917117996715401217;2017-10-08 20:02:24;dodafageln;;1;"RT @CoffeeAndBlues: ""prestationsbaserad ersättning?"" handlar det om att ta in marknaden bakvägen in i den offentliga sektorn? #PLdebatt"
2021-10-09 19.45.39;917113781355868160;2017-10-08 19:45:39;dodafageln;;2;"RT @CoffeeAndBlues: Att upprepa ""10 000 fler poliser"" utan mer specifika lösningsförslag är populism. Det är inte den debatten vi ska ha i…"
2021-10-09 19.45.26;917113729216544768;2017-10-08 19:45:26;dengamleochlede;Alingsås, Sverige;2;"RT @CoffeeAndBlues: Att upprepa ""10 000 fler poliser"" utan mer specifika lösningsförslag är populism. Det är inte den debatten vi ska ha i…"
2021-10-09 19.35.44;917111287930392576;2017-10-08 19:35:44;dodafageln;;1;RT @CoffeeAndBlues: Det är där satsningarna ska gå, inte mer intensifierad militarisering av förorten som bara drabbar vanliga boende #PLde…
2021-10-10 4.38.35;917247899259621378;2017-10-09 04:38:35;mariaforssellen;Lenninge;8;RT @CoffeeAndBlues: Hyckleriet när Åkesson vill kriminalisera NMR-aktivitet när hans egna parti visats ha kopplingar till NMR. #PLdebatt
2021-10-10 4.27.48;917245186983563265;2017-10-09 04:27:48;AnetteSjobe;;8;RT @CoffeeAndBlues: Hyckleriet när Åkesson vill kriminalisera NMR-aktivitet när hans egna parti visats ha kopplingar till NMR. #PLdebatt
2021-10-09 20.26.35;917124084881854468;2017-10-08 20:26:35;johandreasson;;8;RT @CoffeeAndBlues: Hyckleriet när Åkesson vill kriminalisera NMR-aktivitet när hans egna parti visats ha kopplingar till NMR. #PLdebatt
2021-10-09 20.14.01;917120921114152961;2017-10-08 20:14:01;larsholmblad;Göteborg, Sverige;8;RT @CoffeeAndBlues: Hyckleriet när Åkesson vill kriminalisera NMR-aktivitet när hans egna parti visats ha kopplingar till NMR. #PLdebatt
2021-10-09 19.42.48;917113064943685633;2017-10-08 19:42:48;Morgan_Finnsio;Stockholm;8;RT @CoffeeAndBlues: Hyckleriet när Åkesson vill kriminalisera NMR-aktivitet när hans egna parti visats ha kopplingar till NMR. #PLdebatt
2021-10-09 19.41.35;917112760479178752;2017-10-08 19:41:35;ParulHumanRight;Stockholm;8;RT @CoffeeAndBlues: Hyckleriet när Åkesson vill kriminalisera NMR-aktivitet när hans egna parti visats ha kopplingar till NMR. #PLdebatt
2021-10-09 19.41.26;917112722122256384;2017-10-08 19:41:26;williegarwin;Åtvidaberg;8;RT @CoffeeAndBlues: Hyckleriet när Åkesson vill kriminalisera NMR-aktivitet när hans egna parti visats ha kopplingar till NMR. #PLdebatt
2021-10-09 19.40.38;917112518992162817;2017-10-08 19:40:38;Konventionen;;8;RT @CoffeeAndBlues: Hyckleriet när Åkesson vill kriminalisera NMR-aktivitet när hans egna parti visats ha kopplingar till NMR. #PLdebatt
2021-10-09 19.49.36;917114775376711684;2017-10-08 19:49:36;dodafageln;;2;RT @CoffeeAndBlues: Mycket bra att Löfven visar på hur SD faktiskt och konkret stödjer antidemokratiska våldsbejakande nazisterna NMR #PLde…
2021-10-09 19.47.55;917114354071474177;2017-10-08 19:47:55;sister756;Sweden ;2;RT @CoffeeAndBlues: Mycket bra att Löfven visar på hur SD faktiskt och konkret stödjer antidemokratiska våldsbejakande nazisterna NMR #PLde…
2021-10-09 19.35.42;917111278518317058;2017-10-08 19:35:42;dodafageln;;1;"RT @CoffeeAndBlues: När vi talar om s.k gängkriminalitet handlar lösningarna om traditionellt krim-arbete inte ""yttre tjänst"" och ""10 000 n…"
2021-10-09 20.06.02;917118913414160384;2017-10-08 20:06:02;dodafageln;;1;"RT @CoffeeAndBlues: Notera att ""vi måste bryta på blockpolitiken"" från Löfven kan handla om S + C utan V. Det är inte det vi vill ha. #PLde…"
2021-10-09 19.48.44;917114558669574146;2017-10-08 19:48:44;PMRisman;The Wörld;2;RT @CoffeeAndBlues: Notera närmandena från Kd till SD i diskussionen, det är ganska explicit i vissa fall. #PLdebatt
2021-10-09 20.04.05;917118421095079936;2017-10-08 20:04:05;dodafageln;;2;RT @CoffeeAndBlues: Nu har ju inte duellen om vård handlat om vård på länge, skärpning. Programledarna måste styra upp detta! #PLdebatt
2021-10-09 19.58.29;917117012316442625;2017-10-08 19:58:29;NinjaRico;Sörmland, Sweden;2;RT @CoffeeAndBlues: Nu har ju inte duellen om vård handlat om vård på länge, skärpning. Programledarna måste styra upp detta! #PLdebatt
2021-10-09 19.55.00;917116134347984897;2017-10-08 19:55:00;williegarwin;Åtvidaberg;1;RT @CoffeeAndBlues: Vad pratar Åkesson om nu? Det ska väl handla om vård? #PLdebatt
2021-10-09 19.29.10;917109635492077568;2017-10-08 19:29:10;IZINKITBA;;1;RT @conservative_17: #pldebatt svårt att bedöma Stefan Löfvens politik i debatten då han är så extremt dålig retoriskt #svpol
2021-10-09 20.53.39;917130895466926081;2017-10-08 20:53:39;viskot;Örebro, Sverige;1;"RT @Cornebjar: Rimligaste tråden under #Pldebatt Tack @Anna_Ekstrom @AnnaStarbrink @DrFreon och ffa tack Ralf, Siri, Gimli, Bamse och Gri…"
2021-10-09 22.50.40;917160345202057221;2017-10-08 22:50:40;centrifugen;;8;RT @Cornubot: Kvällar som denna med #pldebatt är jag extra oändligt tacksam över att inte ha teve, och det känns extra tufft att betala för…
2021-10-09 20.41.34;917127855506640896;2017-10-08 20:41:34;tunnetral;Sverige;8;RT @Cornubot: Kvällar som denna med #pldebatt är jag extra oändligt tacksam över att inte ha teve, och det känns extra tufft att betala för…
2021-10-09 19.56.58;917116630387380229;2017-10-08 19:56:58;PeterOlsson;Sweden;8;RT @Cornubot: Kvällar som denna med #pldebatt är jag extra oändligt tacksam över att inte ha teve, och det känns extra tufft att betala för…
2021-10-09 19.55.29;917116257752813568;2017-10-08 19:55:29;pedge_;Göteborg - the place to be;8;RT @Cornubot: Kvällar som denna med #pldebatt är jag extra oändligt tacksam över att inte ha teve, och det känns extra tufft att betala för…
2021-10-09 19.25.37;917108742457643010;2017-10-08 19:25:37;mrdnaru;;8;RT @Cornubot: Kvällar som denna med #pldebatt är jag extra oändligt tacksam över att inte ha teve, och det känns extra tufft att betala för…
2021-10-09 18.16.39;917091386352132097;2017-10-08 18:16:39;MonicaMorath;;8;RT @Cornubot: Kvällar som denna med #pldebatt är jag extra oändligt tacksam över att inte ha teve, och det känns extra tufft att betala för…
2021-10-09 18.14.01;917090722091819008;2017-10-08 18:14:01;Sakpol_SE;;8;RT @Cornubot: Kvällar som denna med #pldebatt är jag extra oändligt tacksam över att inte ha teve, och det känns extra tufft att betala för…
2021-10-09 18.42.58;917098008499638272;2017-10-08 18:42:58;MotgiftMagnus;Sverige;1;RT @Cosmic_Legion: #pldebatt  #svpol  Varför pratas det aldrig om inhemsk produktion av solpaneler, eco-påsar eller annat som kan påverka p…
2021-10-09 18.58.15;917101854869413894;2017-10-08 18:58:15;NinjaRico;Sörmland, Sweden;1;RT @Cosmic_Legion: #pldebatt Hur fan har köttmyten hängt kvar så här länge?
2021-10-09 20.38.19;917127036451344384;2017-10-08 20:38:19;Nivodius;;4;RT @Cosmic_Legion: #pldebatt Om vi inte la 100-tals miljarder på invandring kanske vi kunde haft världens bästa vård och välfärd?
2021-10-09 20.34.56;917126183581552640;2017-10-08 20:34:56;Ziko_Zajka;Sweden;4;RT @Cosmic_Legion: #pldebatt Om vi inte la 100-tals miljarder på invandring kanske vi kunde haft världens bästa vård och välfärd?
2021-10-09 20.30.04;917124959125868546;2017-10-08 20:30:04;JornstedtDoina;;4;RT @Cosmic_Legion: #pldebatt Om vi inte la 100-tals miljarder på invandring kanske vi kunde haft världens bästa vård och välfärd?
2021-10-09 20.16.49;917121623622373377;2017-10-08 20:16:49;bikerhogg;Sweden;4;RT @Cosmic_Legion: #pldebatt Om vi inte la 100-tals miljarder på invandring kanske vi kunde haft världens bästa vård och välfärd?
2021-10-09 20.34.18;917126023430529025;2017-10-08 20:34:18;Ziko_Zajka;Sweden;4;RT @Cosmic_Legion: #svpol #pldebatt  ELEFANTEN, NÅGON??? https://t.co/iVSATNf5EQ
2021-10-09 19.29.37;917109748822142986;2017-10-08 19:29:37;Provokatoren;;4;RT @Cosmic_Legion: #svpol #pldebatt  ELEFANTEN, NÅGON??? https://t.co/iVSATNf5EQ
2021-10-09 19.26.16;917108904441597952;2017-10-08 19:26:16;orwell1984_6;;4;RT @Cosmic_Legion: #svpol #pldebatt  ELEFANTEN, NÅGON??? https://t.co/iVSATNf5EQ
2021-10-09 19.22.39;917107995514949633;2017-10-08 19:22:39;NinjaRico;Sörmland, Sweden;4;RT @Cosmic_Legion: #svpol #pldebatt  ELEFANTEN, NÅGON??? https://t.co/iVSATNf5EQ
2021-10-09 18.56.11;917101332733054977;2017-10-08 18:56:11;Annika9999perss;;1;"RT @Cosmic_Legion: #svpol #pldebatt  Någon som vet om Frigolit har med sig sitt husdjur; Herr Kolbit?"
2021-10-09 20.15.05;917121189142847489;2017-10-08 20:15:05;poa_karlsson;;7;RT @Cosmic_Legion: #svpol #pldebatt Sjöstedt hatar rika. Trots att han själv är mer välbärgad än de flesta.
2021-10-09 20.10.51;917120125249183744;2017-10-08 20:10:51;Retzius14;;7;RT @Cosmic_Legion: #svpol #pldebatt Sjöstedt hatar rika. Trots att han själv är mer välbärgad än de flesta.
2021-10-09 20.10.16;917119979262234629;2017-10-08 20:10:16;bikerhogg;Sweden;7;RT @Cosmic_Legion: #svpol #pldebatt Sjöstedt hatar rika. Trots att han själv är mer välbärgad än de flesta.
2021-10-10 11.55.52;917357944869720064;2017-10-09 11:55:52;orwell1984_6;;7;RT @Cosmic_Legion: #svpol #pldebatt Sjöstedt hatar rika. Trots att han själv är mer välbärgad än de flesta.
2021-10-09 19.37.54;917111831151431681;2017-10-08 19:37:54;JornstedtDoina;;7;RT @Cosmic_Legion: #svpol #pldebatt Sjöstedt hatar rika. Trots att han själv är mer välbärgad än de flesta.
2021-10-09 19.03.49;917103254600929280;2017-10-08 19:03:49;IZINKITBA;;7;RT @Cosmic_Legion: #svpol #pldebatt Sjöstedt hatar rika. Trots att han själv är mer välbärgad än de flesta.
2021-10-09 19.00.31;917102425064067072;2017-10-08 19:00:31;Svovlo;Danmark;7;RT @Cosmic_Legion: #svpol #pldebatt Sjöstedt hatar rika. Trots att han själv är mer välbärgad än de flesta.
2021-10-10 8.04.46;917299787959021568;2017-10-09 08:04:46;Kirunakillen51;Kiruna, Norrbotten;5;RT @Cosmic_Legion: #svpol #pldebatt Undra om någon utom Jimpa kommer våga nämna elefanten när det talas om trygghet? Vågar någon säga: Inva…
2021-10-09 20.04.26;917118507489349632;2017-10-08 20:04:26;bikerhogg;Sweden;5;RT @Cosmic_Legion: #svpol #pldebatt Undra om någon utom Jimpa kommer våga nämna elefanten när det talas om trygghet? Vågar någon säga: Inva…
2021-10-09 19.35.36;917111251846737920;2017-10-08 19:35:36;JornstedtDoina;;5;RT @Cosmic_Legion: #svpol #pldebatt Undra om någon utom Jimpa kommer våga nämna elefanten när det talas om trygghet? Vågar någon säga: Inva…
2021-10-09 19.24.58;917108578611269635;2017-10-08 19:24:58;Provokatoren;;5;RT @Cosmic_Legion: #svpol #pldebatt Undra om någon utom Jimpa kommer våga nämna elefanten när det talas om trygghet? Vågar någon säga: Inva…
2021-10-09 19.16.51;917106533330190336;2017-10-08 19:16:51;hundsnus;Malmo, Sweden;5;RT @Cosmic_Legion: #svpol #pldebatt Undra om någon utom Jimpa kommer våga nämna elefanten när det talas om trygghet? Vågar någon säga: Inva…
2021-10-09 19.44.40;917113536500961280;2017-10-08 19:44:40;JornstedtDoina;;2;RT @Cosmic_Legion: #svpol #pldebatt Varför pratas det aldrig om våldsamma vänsterextremister som demonstrerar?
2021-10-09 19.39.59;917112354499948544;2017-10-08 19:39:59;Kalsuparna;;2;RT @Cosmic_Legion: #svpol #pldebatt Varför pratas det aldrig om våldsamma vänsterextremister som demonstrerar?
2021-10-09 20.55.34;917131376922693632;2017-10-08 20:55:34;MorKarins;Dalarna;2;RT @Cosmic_Legion: Ångrar att jag tittade på #pldebatt Kan man reklamera tiden och få den tillbaka?
2021-10-09 20.53.27;917130845546319874;2017-10-08 20:53:27;anngun_a;;2;RT @Cosmic_Legion: Ångrar att jag tittade på #pldebatt Kan man reklamera tiden och få den tillbaka?
2021-10-09 19.32.32;917110480111591424;2017-10-08 19:32:32;senorAliBaba;sweden;2;"RT @Cosmic_Legion: Dina landsmän som våldtar och knivhugger poliser då? #pldebatthttps://t.co/cXFaaK0Ebh"
2021-10-09 19.30.36;917109994675474432;2017-10-08 19:30:36;Nebosa;;2;"RT @Cosmic_Legion: Dina landsmän som våldtar och knivhugger poliser då? #pldebatthttps://t.co/cXFaaK0Ebh"
2021-10-09 20.38.09;917126994420289536;2017-10-08 20:38:09;Nivodius;;1;RT @Cosmic_Legion: Om arbetslösheten bland invandrare ökar kanske det inte är smart att fortsätta med massinvandring? #pldebatt
2021-10-09 17.22.34;917077774527016961;2017-10-08 17:22:34;bikerhogg;Sweden;3;RT @Cosmic_Legion: Så det är käbbelkväll idag alltså. #pldebatt #svpol Floskler och intetsägande.
2021-10-09 17.11.52;917075083167961089;2017-10-08 17:11:52;MorKarins;Dalarna;3;RT @Cosmic_Legion: Så det är käbbelkväll idag alltså. #pldebatt #svpol Floskler och intetsägande.
2021-10-09 17.09.12;917074410682638337;2017-10-08 17:09:12;orwell1984_6;;3;RT @Cosmic_Legion: Så det är käbbelkväll idag alltså. #pldebatt #svpol Floskler och intetsägande.
2021-10-10 7.51.34;917296466787471361;2017-10-09 07:51:34;helloim33;;1;RT @CracyMike: 1: politiker ska hålla sig ifrån lönebildning. 2: alliansen känns splittrad. #pldebatt
2021-10-09 18.45.12;917098568753860608;2017-10-08 18:45:12;PG_twitt;Skåne;4;"RT @cuf: ""Klimatutsläppen ökar under Gustav Fridolins arbetspass i regeringen. Vi i C vill minska utsläppen och öka tillväxten"" #PLDebatt h…"
2021-10-09 18.40.58;917097505250267137;2017-10-08 18:40:58;SvantessonElin;;4;"RT @cuf: ""Klimatutsläppen ökar under Gustav Fridolins arbetspass i regeringen. Vi i C vill minska utsläppen och öka tillväxten"" #PLDebatt h…"
2021-10-09 18.40.58;917097502922432512;2017-10-08 18:40:58;louisegrabo;;4;"RT @cuf: ""Klimatutsläppen ökar under Gustav Fridolins arbetspass i regeringen. Vi i C vill minska utsläppen och öka tillväxten"" #PLDebatt h…"
2021-10-09 18.40.39;917097423050280961;2017-10-08 18:40:39;Vicccy;Stockholm, Sweden;4;"RT @cuf: ""Klimatutsläppen ökar under Gustav Fridolins arbetspass i regeringen. Vi i C vill minska utsläppen och öka tillväxten"" #PLDebatt h…"
2021-10-09 18.21.32;917092612636598272;2017-10-08 18:21:32;bonfors;Gothenburg;5;"RT @cuf: ""S budget är lika tom om en flaska bubbel på nyårsdagen"" BAM _ #PLdebatt"
2021-10-09 18.19.10;917092019499134977;2017-10-08 18:19:10;eemilialindgren;Varberg, Sweden;5;"RT @cuf: ""S budget är lika tom om en flaska bubbel på nyårsdagen"" BAM _ #PLdebatt"
2021-10-09 18.18.34;917091865064820739;2017-10-08 18:18:34;karinadelskold;Stockholm, Sverige;5;"RT @cuf: ""S budget är lika tom om en flaska bubbel på nyårsdagen"" BAM _ #PLdebatt"
2021-10-09 18.17.57;917091710034989056;2017-10-08 18:17:57;Vicccy;Stockholm, Sweden;5;"RT @cuf: ""S budget är lika tom om en flaska bubbel på nyårsdagen"" BAM _ #PLdebatt"
2021-10-09 18.17.37;917091626413150209;2017-10-08 18:17:37;LiamTolstoy;Sverige;5;"RT @cuf: ""S budget är lika tom om en flaska bubbel på nyårsdagen"" BAM _ #PLdebatt"
2021-10-10 11.18.52;917348632575266816;2017-10-09 11:18:52;CUFHalland;;7;RT @cuf: Annie får slut på käbblet, dags att prata sjukvårdsfrågan istället för spelteori och pajkastning #pldebatt
2021-10-09 20.13.02;917120673255915521;2017-10-08 20:13:02;theo_herold;Uppsala, Sverige;7;RT @cuf: Annie får slut på käbblet, dags att prata sjukvårdsfrågan istället för spelteori och pajkastning #pldebatt
2021-10-09 20.12.01;917120415625023494;2017-10-08 20:12:01;louisegrabo;;7;RT @cuf: Annie får slut på käbblet, dags att prata sjukvårdsfrågan istället för spelteori och pajkastning #pldebatt
2021-10-09 20.06.39;917119065516277761;2017-10-08 20:06:39;FalkenMillis;Falkenberg;7;RT @cuf: Annie får slut på käbblet, dags att prata sjukvårdsfrågan istället för spelteori och pajkastning #pldebatt
2021-10-09 20.06.17;917118974462218242;2017-10-08 20:06:17;nyponmy;;7;RT @cuf: Annie får slut på käbblet, dags att prata sjukvårdsfrågan istället för spelteori och pajkastning #pldebatt
2021-10-09 20.06.03;917118916270477312;2017-10-08 20:06:03;fsporsen;Uppsnärjd i det blå;7;RT @cuf: Annie får slut på käbblet, dags att prata sjukvårdsfrågan istället för spelteori och pajkastning #pldebatt
2021-10-09 20.05.15;917118713366831104;2017-10-08 20:05:15;eemilialindgren;Varberg, Sweden;7;RT @cuf: Annie får slut på käbblet, dags att prata sjukvårdsfrågan istället för spelteori och pajkastning #pldebatt
2021-10-09 19.41.37;917112765793341442;2017-10-08 19:41:37;KerstinLundgren;Södertäljebo;6;"RT @cuf: Löfven, glad att du har vaknat.Åkesson, ta en titt i din egen riksdagsgrupp innan du pratar om importerad brottslighet #pldebatt"
2021-10-09 19.41.17;917112685405360128;2017-10-08 19:41:17;GustafWessling;;6;"RT @cuf: Löfven, glad att du har vaknat.Åkesson, ta en titt i din egen riksdagsgrupp innan du pratar om importerad brottslighet #pldebatt"
2021-10-09 19.37.30;917111732312657920;2017-10-08 19:37:30;erikovesson;arlanda airport;6;"RT @cuf: Löfven, glad att du har vaknat.Åkesson, ta en titt i din egen riksdagsgrupp innan du pratar om importerad brottslighet #pldebatt"
2021-10-09 19.36.09;917111392834080770;2017-10-08 19:36:09;fritzantonsauer;Malmö, Sverige;6;"RT @cuf: Löfven, glad att du har vaknat.Åkesson, ta en titt i din egen riksdagsgrupp innan du pratar om importerad brottslighet #pldebatt"
2021-10-09 19.35.18;917111175653085184;2017-10-08 19:35:18;magnusdemervall;Segersta, Hälsingland;6;"RT @cuf: Löfven, glad att du har vaknat.Åkesson, ta en titt i din egen riksdagsgrupp innan du pratar om importerad brottslighet #pldebatt"
2021-10-09 19.35.09;917111139049394176;2017-10-08 19:35:09;cjlinde;Stockholm, Sweden;6;"RT @cuf: Löfven, glad att du har vaknat.Åkesson, ta en titt i din egen riksdagsgrupp innan du pratar om importerad brottslighet #pldebatt"
2021-10-09 18.35.58;917096247407923200;2017-10-08 18:35:58;fsporsen;Uppsnärjd i det blå;1;RT @cuf: Migrationssystemet skall inte vara mycket bidrag till några, det skall vara möjligheter att komma hit och bygga ett nytt liv #plde…
2021-10-09 18.37.20;917096589826588673;2017-10-08 18:37:20;fritzantonsauer;Malmö, Sverige;2;RT @cuf: På vår senaste stämma fastslog vi att villkora vissa välfärdsförmåner för invandrare Det ger i slutändan möjligheter för fler #pld…
2021-10-09 18.35.56;917096235793895425;2017-10-08 18:35:56;fsporsen;Uppsnärjd i det blå;2;RT @cuf: På vår senaste stämma fastslog vi att villkora vissa välfärdsförmåner för invandrare Det ger i slutändan möjligheter för fler #pld…
2021-10-09 20.55.06;917131258509103109;2017-10-08 20:55:06;Harriet_Sthlm;Norrtälje;1;RT @cyniskochless: Jag skippar nog kommande partiledaredebatter. Helt. Trots valår tar ännu ingen samhällshoten på allvar. Utom SD. #pldeba…
2021-10-10 11.19.49;917348873571532800;2017-10-09 11:19:49;sonja_andersson;Nynäshamn;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 10.48.04;917340881648316416;2017-10-09 10:48:04;vrakplundrare;Sweden;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 7.52.49;917296779758010368;2017-10-09 07:52:49;CasperLoberg;;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 7.42.57;917294298537844736;2017-10-09 07:42:57;ericoberg;;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 6.53.44;917281910329610241;2017-10-09 06:53:44;Petzanders;Slakthusområdet.Stockholm.Swe;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 6.33.06;917276718607593472;2017-10-09 06:33:06;axelgothberg;STHLM;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 6.31.14;917276248291848192;2017-10-09 06:31:14;cajsa123;;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 5.39.56;917263338719105025;2017-10-09 05:39:56;HjortmanNL;;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 3.48.35;917235315420663808;2017-10-09 03:48:35;Tweak1pKr;;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 2.15.29;917211885451214848;2017-10-09 02:15:29;Dodgeman2ever;Stockholm,  SVERIGE DEMOKRAT;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 1.55.24;917206834326523904;2017-10-09 01:55:24;Korpkvadet;;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-09 22.45.26;917159027888590848;2017-10-08 22:45:26;roxanakozlik;Jensen, Stockholm;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-09 22.20.11;917152670493872128;2017-10-08 22:20:11;evinbdya;Stockholm, Sverige;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-09 21.18.10;917137065569144832;2017-10-08 21:18:10;hel_bus;Uppsala, Sverige;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-09 21.17.44;917136955539943424;2017-10-08 21:17:44;AlbinHellstrom;Kumla, Sweden;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-09 21.13.51;917135979441422337;2017-10-08 21:13:51;BuschEbba;;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-09 20.38.22;917127049386569728;2017-10-08 20:38:22;orosmoment1;;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-09 20.24.57;917123672153972736;2017-10-08 20:24:57;robertklemedss1;;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-09 20.05.36;917118803435229184;2017-10-08 20:05:36;AndersJacobsson;Kode, Örebro. Sverige;21;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 12.40.13;917369105644244993;2017-10-09 12:40:13;KenthLampa;Norrköping, Sverige;22;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-09 20.03.31;917118278417469441;2017-10-08 20:03:31;yinyang761;;23;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-09 20.01.30;917117773100339200;2017-10-08 20:01:30;rotanders;Gothenburg, Sweden;23;"RT @daccraft: .@BuschEbba står för en av de bästa inläggen i kvällens #pldebatt - helt rätt och väl rutet! #svpol https://t.co/KMEHlMtCiw"
2021-10-10 11.18.24;917348518385324037;2017-10-09 11:18:24;StaffanBerggren;;51;"RT @daccraft: En sammanställning av det rödgröna babblandet i kvällens politikerdebatt. Håll till godo (sprit rekommenderas).#pldebatt#a…"
