created_at,id,created_at,author,location,retweet_count,tweet,in_reply
2017-10-17 10:18:52,920232635682754561,2017-10-17 10:18:52,lotophagous,"iPhone: 59.337570,18.062191",1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:18:51,920232632532832261,2017-10-17 10:18:51,JonasTegner,"Grillby, Enköping",159,"RT @ilthomasso: Ni ser alla #MeToo va?
Ni vet vad dom betyder va?
Se nu för faan till att det får ett slut.
Bara vi kan fixa det.
Vi män.
T…",
2017-10-17 10:18:35,920232565801406464,2017-10-17 10:18:35,sagahaglund,,32,RT @Cicciis: Det är en hårfin gräns på er män som backar kvinnor och ni som försöker plocka godhetspoäng pga #metoo nu. Många av er har int…,
2017-10-17 10:18:32,920232552811712512,2017-10-17 10:18:32,sebbsters,,3,"RT @HakanWirten: #MeToo Jag hatar &amp; föraktar allt du gör &amp; står för du man som förminskar el misshandlar &amp; trakasserar kvinnor &amp; flickor!
#…",
2017-10-17 10:18:22,920232511480979456,2017-10-17 10:18:22,joannajarlen,"Sweden, Gothenburg",141,"RT @linnea_claeson: Hur kan ni blunda för mina och andras upplevelser av sexuellt våld när #metoo tagit över socialamedier?
Så vanligt! Så…",
2017-10-17 10:18:22,920232511099334656,2017-10-17 10:18:22,I_am_Lothbrok,,2,"RT @RolandXSweden: Jag gör vad jag kan för att visa solidaritet med Cissi Wallin och avsky mot Fredrik Virtanen
#MeToo https://t.co/2yBJG58…",
2017-10-17 10:18:19,920232500173197313,2017-10-17 10:18:19,matildadanken,"Stockholm, Sverige",1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:18:12,920232469919563781,2017-10-17 10:18:12,Nyheter24,Sweden,0,"DEBATT. Facebook fylls av #MeToo – men var är hashtaggen #IDidIt?

https://t.co/MXlWAuAVv6 https://t.co/HkIMozKlV4",
2017-10-17 10:17:55,920232398524006400,2017-10-17 10:17:55,RolandXSweden,Vid köksbordet,2,"Jag gör vad jag kan för att visa solidaritet med Cissi Wallin och avsky mot Fredrik Virtanen
#MeToo https://t.co/2yBJG58QQZ",
2017-10-17 10:17:19,920232249387347968,2017-10-17 10:17:19,Portvakten,Alicante,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:17:15,920232228663255041,2017-10-17 10:17:15,azzassyrra,"Timrå, Sverige",0,Var på rättegång idag. Aldrig känt mig så förutmjukad. #Metoo,
2017-10-17 10:17:12,920232218676662272,2017-10-17 10:17:12,Wexio2Good,"Växjö, Sverige",1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:16:55,920232147897798657,2017-10-17 10:16:55,paulinanilssoon,"Boden, Sverige",141,"RT @linnea_claeson: Hur kan ni blunda för mina och andras upplevelser av sexuellt våld när #metoo tagit över socialamedier?
Så vanligt! Så…",
2017-10-17 10:16:54,920232140452835328,2017-10-17 10:16:54,elsawiking,,254,RT @jonielol: Att vi ska behöva riva upp sår o minnen för att män ska fatta när vi stått o skrikit i flera generationer. #metoo,
2017-10-17 10:16:33,920232054176010240,2017-10-17 10:16:33,aggeelitoo,Sweden,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:16:26,920232024941780994,2017-10-17 10:16:26,JanneTornberg,,27,"RT @johanna_linder: Jag vet inte, vi kanske skulle gå in på krogar, börja äta av er mat o säga: Men jag var hungrig! Och du såg ut som du v…",
2017-10-17 10:16:25,920232020118310913,2017-10-17 10:16:25,brittalarm,"Östersund, Sverige",1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:16:23,920232013126406144,2017-10-17 10:16:23,amandatapani,"Umeå, Sweden",1,"RT @PerssonHugo: ""Det var längesen""
""Vi var unga""
""Jag skulle aldrig göra så igen""
Vi män har alla bidragit till #MeToo, hennes ångest&gt;din…",
2017-10-17 10:16:16,920231981023145985,2017-10-17 10:16:16,amandatapani,"Umeå, Sweden",1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:16:11,920231961746182145,2017-10-17 10:16:11,tedman52,,2,"RT @SverigeNya: Så länge man delar samma ""värdegrund"" så är det mesta okej! @anderslindberg @fvirtanen @Aftonbladet #svpol #MeToo https://t…",
2017-10-17 10:15:46,920231856683053056,2017-10-17 10:15:46,KlTCHENSlNK_,rip,27,"RT @ulrikagood: Två idiotiska reaktioner på #metoo: 
1. Att bara se den politiska hemvisten.
2. Män vars enda respons är: ""Var det VERKLIGE…",
2017-10-17 10:15:32,920231797061021696,2017-10-17 10:15:32,maddeamm,Sweden,1789,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 10:15:20,920231746876198912,2017-10-17 10:15:20,lisapreuss,Sweden,254,RT @jonielol: Att vi ska behöva riva upp sår o minnen för att män ska fatta när vi stått o skrikit i flera generationer. #metoo,
2017-10-17 10:14:55,920231642236702720,2017-10-17 10:14:55,fannyochjag,"Malmö, Sverige",141,"RT @linnea_claeson: Hur kan ni blunda för mina och andras upplevelser av sexuellt våld när #metoo tagit över socialamedier?
Så vanligt! Så…",
2017-10-17 10:14:47,920231610146082817,2017-10-17 10:14:47,rebelllan,,141,"RT @linnea_claeson: Hur kan ni blunda för mina och andras upplevelser av sexuellt våld när #metoo tagit över socialamedier?
Så vanligt! Så…",
2017-10-17 10:14:45,920231602218852353,2017-10-17 10:14:45,Stinisberg,,0,"#MeToo

Så otroligt sorgligt, så mycket vi alla går runt och bär på... tungt",
2017-10-17 10:14:33,920231550532366336,2017-10-17 10:14:33,emmanorrman,"Uppsala, Sweden",0,"Men låt inte det göra oss tysta. Här är din dagliga påminnelse om att du är stark, viktig och att du klarar ALLT. Jag tror på dig. #MeToo",920229847351398401
2017-10-17 10:14:32,920231545339772928,2017-10-17 10:14:32,bet_Jedi,,0,Du kan lägga ner twitter nu @anderslindberg . Du har förlorat all respekt och visat vilken ynklig figur du egentligen är! Patetiskt! #metoo,
2017-10-17 10:14:24,920231513207312389,2017-10-17 10:14:24,oliviaerixon,"Umeå, Sverige",2,"RT @oliviaerixon: Nu när debatten är igång så ber jag er se The Hunting Ground. Börja med dessa 39 sekunder från helvetet:

https://t.co/2f…",
2017-10-17 10:14:19,920231490868404225,2017-10-17 10:14:19,vigdhomoman,"Järfälla, Sverige",9,RT @Kalsuparna: Måste vara en olycklig slump att @svtnyheter bara fokuserar på internationella etablissemangsbrott.#Virtanen #svpol https:/…,
2017-10-17 10:14:15,920231474112139265,2017-10-17 10:14:15,ninasvensson,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:14:05,920231435289661441,2017-10-17 10:14:05,LinneaJohansso3,,1789,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 10:14:00,920231414427107328,2017-10-17 10:14:00,psykmys,Göteborg,0,Har @Fotbollsdamp bytt man bakom tangentbordet? Inte alls samma som innan @sweden tyvärr. #MeToo,
2017-10-17 10:13:49,920231368067571712,2017-10-17 10:13:49,inacarolines,Bergslagen,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:13:48,920231361096617985,2017-10-17 10:13:48,FruViol,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:13:47,920231356738793472,2017-10-17 10:13:47,ThereseAlmgren,,0,"#MeToo 
Finns det ens någon kvinna som inte är drabbad 😏",
2017-10-17 10:13:35,920231307833217024,2017-10-17 10:13:35,krokan66,sweden,6,"RT @SVTSport: Nu vittnar alpina legendaren Anja Pärson om sexuella trakasserier 
https://t.co/eOAQLTiuLU #MeToo",
2017-10-17 10:13:32,920231294117859333,2017-10-17 10:13:32,idalonrusten,Malmö,19,RT @binahoney: Något jag inte orkar prata om och alltid kommer påverka mitt liv. #metoo,
2017-10-17 10:13:24,920231261284847617,2017-10-17 10:13:24,guttenflisan,,6,"RT @SVTSport: Nu vittnar alpina legendaren Anja Pärson om sexuella trakasserier 
https://t.co/eOAQLTiuLU #MeToo",
2017-10-17 10:13:10,920231203743195138,2017-10-17 10:13:10,skydansaren,"Sundbyberg, Sverige",1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:13:09,920231198353391616,2017-10-17 10:13:09,ellen_hlj,"Stockholm, Sverige",0,"Av kollegor, av främlingar, av vänner, av klasskompisar, av en körskolelärare, av en kompis pojkvän, osv. Av pojkar, män och gubbar. #MeToo",
2017-10-17 10:13:05,920231182339538944,2017-10-17 10:13:05,Anettespette,,0,Min rätt! Mitt val! #metoo,
2017-10-17 10:13:00,920231159082123264,2017-10-17 10:13:00,cluefinderz,Your dreams,11,"RT @jozzipp: Jag tror faktiskt inte de vill bli förknippade med den kollektiva skulden som nu kletas på alla män i media.
#MeToo https://t.…",
2017-10-17 10:12:56,920231142888034304,2017-10-17 10:12:56,SilverPhilharmo,Stavanger,32,RT @mikaelgrev: Svensk media har nu bestämt sig gör att i Sverige kör vi #metooUtomCissi istället för #metoo.,
2017-10-17 10:12:49,920231116698726400,2017-10-17 10:12:49,Moller3l3,Stockholm,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:12:46,920231102140338176,2017-10-17 10:12:46,johannaewards,"Göteborg, Sverige",1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:12:44,920231092384346112,2017-10-17 10:12:44,sannekokkonen,,836,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-17 10:12:42,920231084650127360,2017-10-17 10:12:42,lisapreuss,Sweden,0,#MeToo För när jag var 11 år på semester satt pojkvännen till en familjevän och drog sitt ben upp och ner för mitt under bordet. Han var 18.,
2017-10-17 10:12:40,920231076932530177,2017-10-17 10:12:40,FeliciaSundmark,Uppsala,0,"#metoo Han var runt 20. Jag gungade på lekplatsen, han föreslog en promenad. Han hade mina 12 åriga bröst i sin mun &gt;",
2017-10-17 10:12:27,920231021953671168,2017-10-17 10:12:27,joab66,"Göteborg, Sverige",16,"RT @LeonelMarj: Tw från Ab-huset sen i går

@danielswedin O. Wilde
@detljuvalivet Kockarnas kamp
@anderslindberg Vädret
@jonnasima Vädret…",
2017-10-17 10:12:19,920230990974464000,2017-10-17 10:12:19,johannaewards,"Göteborg, Sverige",1789,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 10:12:13,920230964797804544,2017-10-17 10:12:13,kevlarsoul_,"Göteborg, Sverige",836,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-17 10:12:08,920230941720809472,2017-10-17 10:12:08,BlottGott,Beirut,1,Herre Jösses! Vilket #sexövergrepp på #MeToo-isga Åsa Regnér som såg en blottare i 30-års-åldern! Genuin #feminizt  https://t.co/KN03ZNvjyL,
2017-10-17 10:12:05,920230928781398016,2017-10-17 10:12:05,KajsaKex,Göteborg,88,"Trodde aldrig jag skulle skriva om detta och mådde illa av att trycka på ”publicera”. Men jag tror det är viktigt.

https://t.co/2q9ugHM9jV",
2017-10-17 10:11:52,920230876033769472,2017-10-17 10:11:52,moodyrowdy,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:11:44,920230843985088512,2017-10-17 10:11:44,milenaaxklo,"Stockholm, Sweden",0,"#metoo men jag orkar inte prata om källan till min ptsd idag. Ge en gåva till Wonsa om du faktiskt vill hjälpa. 
https://t.co/4xDmdM0mIm",
2017-10-17 10:11:40,920230825047810048,2017-10-17 10:11:40,danneofsweden,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:11:35,920230806186061824,2017-10-17 10:11:35,SverigeNya,,2,"Så länge man delar samma ""värdegrund"" så är det mesta okej! @anderslindberg @fvirtanen @Aftonbladet #svpol #MeToo https://t.co/N1638GyC7U",
2017-10-17 10:11:18,920230731116359682,2017-10-17 10:11:18,zandra_hedlund,,0,"Bakom varje #metoo finns en skyldig. Alla känner en överlevare, men ingen känner en förövare. Våga berätta din historia under #itwasme",
2017-10-17 10:11:15,920230721893085184,2017-10-17 10:11:15,englundsofia,,209,RT @KlaraOrnberg: Män som driver med och förlöjligar hashtagen #MeToo. Det är ni som är problemet.,
2017-10-17 10:11:03,920230669409771523,2017-10-17 10:11:03,DillF,"Botkyrka, Sweden",1,"Att man har grabbar i sitt Fb-flöde som driver om #MeToo 
Mönstret e tydligt, alla ser likadana ut. Okunskap. Ignorans. Allmänt idioter.",
2017-10-17 10:10:54,920230632164294656,2017-10-17 10:10:54,MissHellborn,"Stockholm, Sverige",1789,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 10:10:45,920230595401277440,2017-10-17 10:10:45,Blubbifishu,Sverige,141,"RT @linnea_claeson: Hur kan ni blunda för mina och andras upplevelser av sexuellt våld när #metoo tagit över socialamedier?
Så vanligt! Så…",
2017-10-17 10:10:41,920230576577220609,2017-10-17 10:10:41,stinaagner,,1789,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 10:10:39,920230569652482048,2017-10-17 10:10:39,sannekokkonen,,20,"RT @johannathydell: Jag har en dröm.
Att jag till min son ska kunna säga ""på min tid drabbades kvinnor av sexuella övertramp utan att någon…",
2017-10-17 10:10:37,920230559636508673,2017-10-17 10:10:37,tellanyberg,Sverige,836,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-17 10:10:35,920230553747689477,2017-10-17 10:10:35,Lollymacpolly,,254,RT @jonielol: Att vi ska behöva riva upp sår o minnen för att män ska fatta när vi stått o skrikit i flera generationer. #metoo,
2017-10-17 10:10:29,920230525624872960,2017-10-17 10:10:29,daniellawanner,"Malmö, Sverige",836,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-17 10:10:16,920230472214556673,2017-10-17 10:10:16,Lollymacpolly,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:10:02,920230413020356608,2017-10-17 10:10:02,Tweak1pKr,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:09:46,920230346167410688,2017-10-17 10:09:46,Filippajuhlen,,1789,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 10:09:41,920230328056340480,2017-10-17 10:09:41,lis4_cool,sthlm,96,RT @Solsjo: Är du någons #MeToo? Är du säker?,
2017-10-17 10:09:41,920230327896952834,2017-10-17 10:09:41,dannelarsson181,,0,Har läst #metoo och är helt bedrövad! Men jag undrar verkligen för att lära mig och jag vill verkligen inte verka respektlös. Ber om ursäkt,
2017-10-17 10:09:25,920230260167364610,2017-10-17 10:09:25,seolyx,Jönköping,88,RT @EmmaFahlstedt: Att läsa hånen från män på Twitter mot @cissiwallin just nu gör mig mörkrädd. Jag ska uppfostra min son till att bli all…,
2017-10-17 10:09:18,920230230543011840,2017-10-17 10:09:18,jennyholms,,836,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-17 10:09:15,920230219092512769,2017-10-17 10:09:15,evalenajansson,Örebro,2,RT @LillemorFlod: Läs om juridiken och #MeToo https://t.co/9QF0ji7xcZ,
2017-10-17 10:09:09,920230191812751360,2017-10-17 10:09:09,NJuotasniemi,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:08:59,920230150356307968,2017-10-17 10:08:59,harligheten,Göteborg,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:08:53,920230125857275904,2017-10-17 10:08:53,emmaenoksson,"Sundsvall, Sverige",1789,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 10:08:49,920230110124478464,2017-10-17 10:08:49,ErbayLevent,izmir/Linköping,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:08:49,920230108086104064,2017-10-17 10:08:49,anomalisk,Sverige,1,"Kvinnofridslinjen är alltid öppen, gratis, syns inte på telefonräkningen, har tillgänglig tolk, och är anonym med s… https://t.co/qP3uaRQQpl",
2017-10-17 10:08:43,920230083134095360,2017-10-17 10:08:43,Hallaballen,Sweden,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:08:37,920230059549581312,2017-10-17 10:08:37,sannekokkonen,,141,"RT @linnea_claeson: Hur kan ni blunda för mina och andras upplevelser av sexuellt våld när #metoo tagit över socialamedier?
Så vanligt! Så…",
2017-10-17 10:08:22,920229994978299904,2017-10-17 10:08:22,ulfseverin,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:08:20,920229987604721665,2017-10-17 10:08:20,tvartemot,,209,RT @KlaraOrnberg: Män som driver med och förlöjligar hashtagen #MeToo. Det är ni som är problemet.,
2017-10-17 10:08:18,920229978268229632,2017-10-17 10:08:18,JennyLJA,Sverige,1789,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 10:08:15,920229964779278337,2017-10-17 10:08:15,sara_djerbi,,141,"RT @linnea_claeson: Hur kan ni blunda för mina och andras upplevelser av sexuellt våld när #metoo tagit över socialamedier?
Så vanligt! Så…",
2017-10-17 10:08:13,920229956159930369,2017-10-17 10:08:13,GustavFrigolit,riksdagshuset,0,"Mansplaining, inte bara för män! https://t.co/xGg8N2rMfq Fokusera på cw istället för tjafs. #virtanen #metoo",
2017-10-17 10:08:05,920229924421718017,2017-10-17 10:08:05,klaraskold,"Sweden, Linköping",1,"RT @louise_th: ”Inte alla män”. Men av nån underlig anledning ”nästan alla kvinnor”. 
Så, hur går det ihop? 
#metoo",
2017-10-17 10:07:54,920229878754103301,2017-10-17 10:07:54,idaboijsen,Sverige,41,RT @Cicciis: Åhhhhhhhh alla killar som ska göra #metoo till sin hashtag nu och agera godhetshjältar kan ni snälla HÅLLA KÄFTEN.,
2017-10-17 10:07:50,920229858734694402,2017-10-17 10:07:50,haninshakrah,hanin.shakrah@gmail.com,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:07:41,920229824416964609,2017-10-17 10:07:41,Olagustav,Sweden,70,RT @martenschultz: Nu upprepar jag mig men eftersom det är många journalister som ringer och frågar vad juridiken säger om vågen av #metoo-…,
2017-10-17 10:07:33,920229789688123392,2017-10-17 10:07:33,Rallarrosanna,,31,"RT @regner_asa: Det här är inte privata berättelser, det handlar om ett samhällsproblem. #metoo
https://t.co/M1bU7D3XrJ",
2017-10-17 10:07:32,920229786919809025,2017-10-17 10:07:32,EmelieLundros,Örebro,0,"#metoo Mannen som följde efter mig från bussen. Plötsligt stod han i min trappuppgång, för nära. Ville ”ha mitt nr”. Jag sprang. Kom undan.",
2017-10-17 10:07:30,920229777197424641,2017-10-17 10:07:30,PatrikSinerius,,159,"RT @ilthomasso: Ni ser alla #MeToo va?
Ni vet vad dom betyder va?
Se nu för faan till att det får ett slut.
Bara vi kan fixa det.
Vi män.
T…",
2017-10-17 10:07:25,920229754497912832,2017-10-17 10:07:25,bamreb,,32,RT @Cicciis: Det är en hårfin gräns på er män som backar kvinnor och ni som försöker plocka godhetspoäng pga #metoo nu. Många av er har int…,
2017-10-17 10:07:25,920229753948377088,2017-10-17 10:07:25,CBramfors,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:07:23,920229748483215361,2017-10-17 10:07:23,idaboijsen,Sverige,0,Det är så sjukt hur många av oss som hört ryktena om Martin Timell tidigare. Det är minst 10 år sedan jag hörde första ggn. #metoo,
2017-10-17 10:07:11,920229695815380993,2017-10-17 10:07:11,Dan_Glimne,,88,RT @EmmaFahlstedt: Att läsa hånen från män på Twitter mot @cissiwallin just nu gör mig mörkrädd. Jag ska uppfostra min son till att bli all…,
2017-10-17 10:06:57,920229637497786368,2017-10-17 10:06:57,mehartyoutubers,,254,RT @jonielol: Att vi ska behöva riva upp sår o minnen för att män ska fatta när vi stått o skrikit i flera generationer. #metoo,
2017-10-17 10:06:53,920229622381498369,2017-10-17 10:06:53,LillemorFlod,Östersund,0,"Hur ska han, hans arbetsplats och övriga medier ta sig ur detta? Jag vet inte. Media har skrivit om #MeToo, ännu bara snuddat vid uppgiften.",
2017-10-17 10:06:48,920229601091219456,2017-10-17 10:06:48,jgunne,,1789,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 10:06:25,920229504039227392,2017-10-17 10:06:25,feliciadovblom,,836,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-17 10:06:14,920229459483078656,2017-10-17 10:06:14,granberg_sofie,,41,"RT @Hanna_mb: ang #metoo kampanjen, jag lutar ändå åt att det kan vara en rätt välbehövlig grej för många män verkar verkligen ha svårt att…",
2017-10-17 10:06:14,920229458837233665,2017-10-17 10:06:14,EvvelinaB,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:06:09,920229435982385152,2017-10-17 10:06:09,Valterego1974,,6,"RT @IngvarssonH: Sa vi tysthetskultur?

https://t.co/z5JBaZsJhg",
2017-10-17 10:06:02,920229408799150082,2017-10-17 10:06:02,Hanzzzon,Smålandsstenar,18,RT @boltenstern: En text om #MeToo och att vi kvinnor dagligen går och bär på historier som förövarna knappt ens noterat att de begått: htt…,
2017-10-17 10:06:02,920229406345519104,2017-10-17 10:06:02,Karolina_PN,"Stockholm, Sweden",18,RT @boltenstern: En text om #MeToo och att vi kvinnor dagligen går och bär på historier som förövarna knappt ens noterat att de begått: htt…,
2017-10-17 10:05:49,920229352280875008,2017-10-17 10:05:49,someones1973,DeepDarkWoods in Sweden,0,#MeToo ett ärr som alltid kommer finnas kvar... A scar that always remains...,
2017-10-17 10:05:47,920229344450170880,2017-10-17 10:05:47,nilsson_gabriel,,11,"RT @wingate32: Beklämmande och ovärdigt av vissa att försöka förvandla #metoo till en höger-vänster fråga. 

Total oförståelse för vad det…",
2017-10-17 10:05:40,920229315589169152,2017-10-17 10:05:40,JoelBDiamant,Stockholm,0,"Magnituden av #MeToo gör att män inte längre kan säga:
""De där fåtalet männen är as och inga riktiga män!""
Obehagligt.
Vilken bra grej!",
2017-10-17 10:05:17,920229219950571520,2017-10-17 10:05:17,PanzarEgg,"High: 12384,5€, Now: 11742,7,5€",0,"Var går gränsen? Vad ska jag lära min dotter? Tafsa är solklart, men är en ""engångskomplimang"" ok? Beror det inte på mottagaren? #metoo",
2017-10-17 10:05:17,920229219367563264,2017-10-17 10:05:17,kajsabaack,,1789,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 10:05:12,920229196311523328,2017-10-17 10:05:12,Orreborreknorre,Stockholm,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:04:42,920229074135650304,2017-10-17 10:04:42,David_ws_Goliat,,0,@svtnyheter Om nu Sverige accepterar månggifte blir det också tillåtet med våldtäkter inom äktenskapet som koranen… https://t.co/41fHCfiH2e,920191703251849216
2017-10-17 10:04:26,920229005755809792,2017-10-17 10:04:26,xFridaLinnea,"Stockholm, Sweden",254,RT @jonielol: Att vi ska behöva riva upp sår o minnen för att män ska fatta när vi stått o skrikit i flera generationer. #metoo,
2017-10-17 10:04:25,920228999548112897,2017-10-17 10:04:25,JerrySkold,"Norrköping, Sweden",4,"RT @fluffyhannis: När t.o.m högerpopulister omfamnat # metoo,  kan vi som samhälle lägga myten att sextrakasserier inte ingår i ”svensk” ku…",
2017-10-17 10:04:24,920228998541725696,2017-10-17 10:04:24,SaricMate,"Gothenburg, Sweden",4,RT @louisegrabo: Söker inte medlidande eller tar på mig en offerkoftan. Jag belyser problemet &amp; står upp för min medsystrar. #MeToo https:/…,
2017-10-17 10:03:58,920228888311160832,2017-10-17 10:03:58,jbergenudd,"Lund, Sweden",1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:03:50,920228855859896320,2017-10-17 10:03:50,nilsson_gabriel,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:03:47,920228840496160769,2017-10-17 10:03:47,G_Edstrom,Rosersberg,9,RT @DavidBLarsson: Mina tankar om #metoo. Kvinnorna pekar på problemet - nu är det upp till oss män att hitta lösningarna. https://t.co/gv5…,
2017-10-17 10:03:44,920228828684931072,2017-10-17 10:03:44,mehartyoutubers,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:03:42,920228819524640768,2017-10-17 10:03:42,MrsTP1,,1417,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 10:03:41,920228815737061376,2017-10-17 10:03:41,frokensverige,Dhimmistan,35,"RT @katjanouch: Har nog bara bra killar i mitt flöde, ingen har hånat @cissiwallin  - bara stöd och kärlek! #metoo https://t.co/gTWYtsyRfq",
